place_name,place_address,naver_url,naver_lat,naver_lng,verdict
광화문역,서울 종로구 세종로 215,https://map.naver.com/p/entry/place/21406441,37.5697822,126.9766291,adopt
헬로양꼬치,서울 마포구 동교동 201-20,https://map.naver.com/p/entry/place/37793619,37.5566804,126.9214771,adopt
망원동월드컵시장,서울 마포구 망원로7길 23,https://map.naver.com/p/entry/place/13305267,37.5583881,126.905436,adopt
이촌한강공원 2주차장,서울 용산구 용산동6가 452-1,https://map.naver.com/p/entry/place/35977218,37.5155728,126.9831053,adopt
서강껍데기,서울 용산구 이촌로 9,https://map.naver.com/p/entry/place/12907119,37.530858,126.954875,adopt
청계천,서울 종로구 창신동 436-91,https://map.naver.com/p/entry/place/13491093,37.5696512,127.0056375,adopt
아난티코드,경기 가평군 설악면 유명로 961-34,https://map.naver.com/p/entry/place/37525274,37.6255759,127.4800034,adopt
애스톤하우스,경기 구리시 아차산로 1,https://map.naver.com/p/entry/place/1473977395,37.5598902,127.1132471,adopt
증산로13가길(2),서울 은평구 증산로13가길 13,https://map.naver.com/p/entry/place/18691368,37.5886222,126.9103367,adopt
두가헌,서울 종로구 삼청로 14,https://map.naver.com/p/entry/place/33315120,37.5771142,126.9802619,adopt
경희초등학교,서울 동대문구 경희대로 26,https://map.naver.com/p/entry/place/11617551,37.5949662,127.0492512,adopt
용일시장,인천 미추홀구 인주대로174번길 25,https://map.naver.com/p/entry/place/13345666,37.4548078,126.6572434,adopt
경인상가,인천 미추홀구 경인로 392,https://map.naver.com/p/entry/place/32430824,37.4580117,126.6835057,adopt
가평 자라섬,경기 가평군 가평읍 달전리 25-2,https://map.naver.com/p/entry/place/1381273770,37.81411,127.5107976,adopt
한양대학교 에리카캠퍼스,경기 안산시 상록구 한양대학로 55,https://map.naver.com/p/entry/place/1084625804,37.295426,126.8353161,adopt
자하연 분당,경기 광주시 대명대길 57,https://map.naver.com/p/entry/place/37993425,37.3606392,127.1740207,adopt
우장산힐스테이트,서울 강서구 강서로52길 34,https://map.naver.com/p/entry/place/18947809,37.5572881,126.8393968,adopt
전주콩나물국밥,서울 마포구 독막로 35,https://map.naver.com/p/entry/place/20272174,37.548279,126.917489,adopt
은행나무어린이공원,서울 마포구 성미산로29길 17-3,https://map.naver.com/p/entry/place/18799220,37.5646342,126.9222894,adopt
버들골이야기,서울 용산구 보광로59길 14-1,https://map.naver.com/p/entry/place/1736045813,37.5340312,126.9932143,adopt
신용산지하차도,서울 용산구 한강로2가 2-367,https://map.naver.com/p/entry/place/18725880,37.5313215,126.9659146,adopt
뉴대성병원,경기 부천시 원미구 심곡1동 110-6,https://map.naver.com/p/entry/place/13240324,37.4925712,126.784169,adopt
우송대학교 동캠퍼스,대전 동구 백룡로 59,https://map.naver.com/p/entry/place/390143681,36.3367383,127.4532927,adopt
여의도일대&마포대교,서울 영등포구 여의도동 85-2,https://map.naver.com/p/entry/place/18999832,37.5340684,126.9375033,adopt
국회앞 지하보도,서울 영등포구 은행로 14,https://map.naver.com/p/entry/place/1047792239,37.5259912,126.919157,adopt
백원,서울 영등포구 여의공원로 101,https://map.naver.com/p/entry/place/34678208,37.5292503,126.9249077,adopt
한강대교 아래,서울 용산구 이촌동 376,https://map.naver.com/p/entry/place/18726054,37.5175183,126.9588201,adopt
이촌한강공원,서울 용산구 이촌동 389-1,https://map.naver.com/p/entry/place/1968177148,37.5219923,126.9574987,adopt
홍돈 용산점,서울 용산구 원효로2가 93-3,https://map.naver.com/p/entry/place/11726453,37.5345989,126.9610795,adopt
이화벽화마을,서울 종로구 율곡로19길 68-48,https://map.naver.com/p/entry/place/13519224,37.5780674,127.0071351,adopt
붓처스컷 도산,서울 강남구 언주로 837,https://map.naver.com/p/entry/place/1729721060,37.5252554,127.0327528,adopt
용인 동백호수공원,경기 용인시 기흥구 중동,https://map.naver.com/p/entry/place/1366621893,37.2750983,127.150387,adopt
여의도한강공원,서울 영등포구 여의서로 62,https://map.naver.com/p/entry/place/1938938473,37.5320778,126.923212,adopt
콘래드호텔,서울 영등포구 국제금융로 10,https://map.naver.com/p/entry/place/21202909,37.5255723,126.9266143,adopt
혜화경찰서,서울 종로구 창경궁로 112-16,https://map.naver.com/p/entry/place/37308573,37.5725354,126.9985028,adopt
북악산,서울 종로구 삼청동 산 2-27,https://map.naver.com/p/entry/place/13491526,37.5929992,126.9737295,adopt
서울과학기술대학교 무궁관,서울 노원구 노원로 75,https://map.naver.com/p/entry/place/18641281,37.6306361,127.0814755,adopt
메가박스 성수,서울 성동구 왕십리로 50,https://map.naver.com/p/entry/place/2084553165,37.5418864,127.0449128,adopt
서래섬,서울 서초구 반포동 137-41,https://map.naver.com/p/entry/place/11491893,37.5078864,126.989497,adopt
인하대학교 하이데거의숲,인천 미추홀구 소성로 71,https://map.naver.com/p/entry/place/20605498,37.4483226,126.6551175,adopt
투썸플레이스 송도센트럴파크점,인천 연수구 센트럴로 194 A동,https://map.naver.com/p/entry/place/34168925,37.3923296,126.6456761,adopt
금강헬스,경기 의정부시 흥선로 92,https://map.naver.com/p/entry/place/19238571,37.7424496,127.0369207,adopt
소노펠리체 델피노,강원 고성군 토성면 미시령옛길 1153,https://map.naver.com/p/entry/place/1539283468,38.2093678,128.4967113,adopt
헌화로,강원 강릉시 강동면 헌화로,https://map.naver.com/p/entry/place/15702641,37.6642362,129.0546221,adopt
구와우마을,강원 태백시 구와우길 38-20,https://map.naver.com/p/entry/place/13548365,37.2081429,128.9875125,adopt
뒤웅박고을,세종 전동면 배일길 90-43,https://map.naver.com/p/entry/place/13272841,36.6757959,127.2589308,adopt
시몬스갤러리,서울 강남구 논현로 741,https://map.naver.com/p/entry/place/18836411,37.5180085,127.0285657,adopt
착한구두,서울 마포구 와우산로27길 56,https://map.naver.com/p/entry/place/1364441868,37.554734,126.9203014,adopt
마리네일홍대점,서울 마포구 와우산로29다길 14,https://map.naver.com/p/entry/place/543422637,37.5547018,126.9282953,adopt
효창공원,서울 용산구 효창원로 177-18,https://map.naver.com/p/entry/place/13491304,37.5452339,126.95993,adopt
닌,서울 종로구 계동길 122-1,https://map.naver.com/p/entry/place/13476466,37.5792798,126.9878449,adopt
CGV,서울 종로구 돈화문로5가길 1,https://map.naver.com/p/entry/place/37332955,37.5710523,126.9913004,adopt
남도분식,서울 종로구 수표로28길 33,https://map.naver.com/p/entry/place/1129603411,37.5731697,126.9901014,adopt
GS25 종로안국점,서울 종로구 율곡로 61,https://map.naver.com/p/entry/place/1088352119,37.5769921,126.9859557,adopt
세븐일레븐,서울 종로구 평창11길 17,https://map.naver.com/p/entry/place/1748284448,37.6069657,126.9660626,adopt
장군보쌈,서울 중구 명동10길 7-6,https://map.naver.com/p/entry/place/1225783261,37.5673236,126.9797048,adopt
충무김밥,서울 중구 명동2가 33-4,https://map.naver.com/p/entry/place/11699378,37.5631379,126.9851971,adopt
응봉산,서울 성동구 응봉동 267,https://map.naver.com/p/entry/place/11491502,37.5478269,127.029725,adopt
수선루,전북 진안군 마령면 강정리 산 57,https://map.naver.com/p/entry/place/20103186,35.7460934,127.3451224,adopt
기업은행ATM,서울 도봉구 마들로 727-1,https://map.naver.com/p/entry/place/1106487636,37.67515,127.04724,adopt
세븐일레븐,서울 영등포구 여의서로 43,https://map.naver.com/p/entry/place/13379283,37.5307872,126.9249484,adopt
한강진역,서울 용산구 이태원로 지하 287,https://map.naver.com/p/entry/place/21406382,37.5402202,127.0016796,adopt
버티고개역,서울 중구 다산로 지하 38,https://map.naver.com/p/entry/place/1587576205,37.547845,127.0070833,adopt
충무로,서울 중구 충무로 51,https://map.naver.com/p/entry/place/2034304765,37.561794,126.9923288,adopt
약수역,서울 중구 다산로 지하 122,https://map.naver.com/p/entry/place/18704405,37.5550847,127.0106445,adopt
청구역,서울 중구 청구로 지하 77,https://map.naver.com/p/entry/place/18705012,37.5602761,127.0137909,adopt
삼육빌딩,서울 동대문구 왕산로9길 24,https://map.naver.com/p/entry/place/1451049161,37.5783095,127.0280231,adopt
서울랜드,경기 과천시 광명로 181,https://map.naver.com/p/entry/place/11583237,37.4338452,127.0190443,adopt
다대다포항,경남 거제시 남부면 다포리 214-3,https://map.naver.com/p/entry/place/32812401,34.7333079,128.6237275,adopt
IBK기업은행365,서울 강서구 양천로 698,https://map.naver.com/p/entry/place/18926243,37.549332,126.877271,adopt
한강,서울 영등포구 여의도동 85-2,https://map.naver.com/p/entry/place/13491889,37.535914,126.9294637,adopt
현대백화점 목동점,서울 양천구 목동동로 257,https://map.naver.com/p/entry/place/1923989068,37.5272736,126.8751111,adopt
삼각지 고가차도,서울 용산구 한강로1가 78-6,https://map.naver.com/p/entry/place/18722198,37.5370837,126.9695027,adopt
만리199,서울 중구 만리재로 199,https://map.naver.com/p/entry/place/2056824233,37.5554733,126.9677284,adopt
서계 박세당 사랑채,경기 의정부시 동일로128번길 36,https://map.naver.com/p/entry/place/20111921,37.6996417,127.0577,adopt
신양수대교,경기 양평군 양서면 용담리 629-2,https://map.naver.com/p/entry/place/19159730,37.5349269,127.3103328,adopt
빌리드지디 안산,경기 안산시 단원구 광덕4로 140,https://map.naver.com/p/entry/place/34291584,37.31492,126.8278728,adopt
해운대,부산 해운대구 해운대해변로298번길 24,https://map.naver.com/p/entry/place/13491921,35.1589787,129.1623152,adopt
광안대교,부산 수영구 민락동 113-52,https://map.naver.com/p/entry/place/1032552989,35.1533775,129.1254448,adopt
천미천,제주 제주시 구좌읍 송당리 2657,https://map.naver.com/p/entry/place/17030777,33.4362045,126.7468308,adopt
어반클리프,서울 용산구 신흥로20길 43,https://map.naver.com/p/entry/place/2087343638,37.5473846,126.9840582,adopt
캠퍼트리 호텔앤리조트,제주 제주시 해안마을서4길 100,https://map.naver.com/p/entry/place/417528935,33.453045,126.448895,adopt
군산오름,제주 서귀포시 안덕면 창천리 산 3-1,https://map.naver.com/p/entry/place/17082282,33.2531143,126.3702238,adopt
가파도,제주 서귀포시 대정읍 가파리 502-3,https://map.naver.com/p/entry/place/13491177,33.1710713,126.2686471,adopt
센트럴파크,인천 연수구 송도동 31,https://map.naver.com/p/entry/place/1343536566,37.3848607,126.6427434,adopt
킨텍스,경기 고양시 일산서구 킨텍스로 217-59,https://map.naver.com/p/entry/place/11853778,37.669119,126.7460896,adopt
부산역,부산 동구 중앙대로 206,https://map.naver.com/p/entry/place/13479631,35.1151869,129.0416007,adopt
최규하대통령가옥,서울 마포구 동교로15길 10,https://map.naver.com/p/entry/place/18782279,37.5552807,126.9149516,adopt
네버마인드,서울 마포구 동교로22길 14,https://map.naver.com/p/entry/place/2000625045,37.5601363,126.9209577,adopt
청계천,서울 종로구 서린동 148,https://map.naver.com/p/entry/place/13491093,37.5696512,127.0056375,adopt
장통교,서울 중구 남대문로10길 51,https://map.naver.com/p/entry/place/18689049,37.5683787,126.9856544,adopt
미레에셋센터원,서울 중구 을지로5길 26,https://map.naver.com/p/entry/place/36462427,37.5673083,126.9850957,adopt
공평동꼼장어 직영 1호점,서울 종로구 청계천로 63,https://map.naver.com/p/entry/place/1606944626,37.5692954,126.984537,adopt
리플린,서울 종로구 북촌로4길 2,https://map.naver.com/p/entry/place/1541722263,37.5814719,126.9807753,adopt
누리,서울 종로구 인사동14길 23,https://map.naver.com/p/entry/place/1983584598,37.5749811,126.9852423,adopt
이화벽화마을,서울 종로구 이화동 9-244,https://map.naver.com/p/entry/place/13519224,37.5780674,127.0071351,adopt
직천 낚시터,경기 파주시 법원읍 만월로 537-29,https://map.naver.com/p/entry/place/19307423,37.896198,126.9233278,adopt
소화묘원,경기 남양주시 조안면 다산로 363,https://map.naver.com/p/entry/place/21542433,37.5320917,127.28205,adopt
세이지우드 홍천,강원 홍천군 두촌면 광석로 898-87,https://map.naver.com/p/entry/place/1194921077,37.8859653,128.1186712,adopt
한국테크노링,충남 태안군 남면 기업도시로 1298,https://map.naver.com/p/entry/place/1825296071,36.6485544,126.3382148,adopt
채석강,전북 부안군 변산면 격포리,https://map.naver.com/p/entry/place/4199996923,35.6239996,126.4664019,adopt
명선도,울산 울주군 서생면 진하리,https://map.naver.com/p/entry/place/16613224,35.3858391,129.3505923,adopt
나사등대,울산 울주군 서생면 나사리,https://map.naver.com/p/entry/place/1210794613,35.355882,129.3395843,adopt
금호대우아파트203동,서울 성동구 독서당로 272,https://map.naver.com/p/entry/place/18782629,37.546066,127.020388,adopt
녹천역,서울 도봉구 덕릉로 376,https://map.naver.com/p/entry/place/21406364,37.6459668,127.0509677,adopt
인천차이나타운,인천 제물포구 차이나타운로 41,https://map.naver.com/p/entry/place/37430622,37.4770774,126.6190026,adopt
아다마스253,경기 파주시 탄현면 헤이리마을길 47,https://map.naver.com/p/entry/place/31148701,37.7877882,126.6980231,adopt
운정역,경기 파주시 운정역길 368,https://map.naver.com/p/entry/place/19688872,37.7291786,126.7692762,adopt
석현전원마을 주택,경기 용인시 기흥구 석현로 39,https://map.naver.com/p/entry/place/19295662,37.269547,127.0804109,adopt
신남방파제,강원 삼척시 원덕읍 갈남리,https://map.naver.com/p/entry/place/37805107,37.2656038,129.328736,adopt
마크원에비뉴,세종 국세청로 32,https://map.naver.com/p/entry/place/288301230,36.486458,127.2619952,adopt
울산대교,울산 남구 매암동 139-60,https://map.naver.com/p/entry/place/16580435,35.5117174,129.391178,adopt
퀸스파크청담점,서울 강남구 압구정로60길 22,https://map.naver.com/p/entry/place/38733965,37.5259917,127.0416499,adopt
잠수교(반포대교),서울 서초구 반포동 649-1,https://map.naver.com/p/entry/place/18762982,37.5145083,126.9965328,adopt
화장실,서울 용산구 녹사평대로 40길 56,https://map.naver.com/p/entry/place/1300789898,37.5343165,126.9888248,adopt
G게스트하우스,서울 용산구 보광로 60길 14-38,https://map.naver.com/p/entry/place/34842719,37.5332455,126.9949699,adopt
백범광장공원,서울 중구 남창동 205-4,https://map.naver.com/p/entry/place/1982441579,37.5554799,126.9787219,adopt
서울로7017,서울 중구 퇴계로 18,https://map.naver.com/p/entry/place/35756931,37.5565284,126.9732427,adopt
숭의여대,서울 중구 소파로2길 10,https://map.naver.com/p/entry/place/36782684,37.5582464,126.9871019,adopt
보칼리노,서울 종로구 새문안로 97 2층,https://map.naver.com/p/entry/place/38623401,37.570699,126.9754535,adopt
충현슈퍼,서울 중구 동호로17길 105,https://map.naver.com/p/entry/place/18707251,37.5543085,127.0050772,adopt
반얀트리 페스타,서울 중구 장충단로 60,https://map.naver.com/p/entry/place/31658766,37.5501832,127.0021991,adopt
MCM,서울 강남구 압구정로 412,https://map.naver.com/p/entry/place/11776798,37.5271437,127.0418735,adopt
월드컵북로,서울 마포구 상암동 1715,https://map.naver.com/p/entry/place/34522296,37.5800962,126.8874047,adopt
원효전자상가(1),서울 용산구 원효로3가 51-46,https://map.naver.com/p/entry/place/18145473,37.5336944,126.9598782,adopt
원효전자상가(2),서울 용산구 원효로3가 51-29,https://map.naver.com/p/entry/place/11609215,37.5336534,126.9606482,adopt
임마누엘카센터,경기 파주시 조리읍 송비말길 87,https://map.naver.com/p/entry/place/19182946,37.7442096,126.8047,adopt
해두리치킨 능곡점,경기 고양시 덕양구 지도로35번길 10,https://map.naver.com/p/entry/place/2045310562,37.6205752,126.8239678,adopt
해운대,부산 해운대구 우동,https://map.naver.com/p/entry/place/13491921,35.1589787,129.1623152,adopt
운정호수공원,경기 파주시 와동동 1416,https://map.naver.com/p/entry/place/844357801,37.7194241,126.7582216,adopt
경화,인천 제물포구 제물량로232번안길 23,https://map.naver.com/p/entry/place/32124384,37.473435,126.620428,adopt
카페 나인티플러스,인천 제물포구 신포로23번길 80-1,https://map.naver.com/p/entry/place/2062204314,37.4769743,126.6284256,adopt
강촌레일파크,강원 춘천시 남산면 서백길 57,https://map.naver.com/p/entry/place/1832283314,37.8426895,127.5505577,adopt
제민천,충남 공주시 제민천3길 48,https://map.naver.com/p/entry/place/19467703,36.454994,127.1229053,adopt
성건주공아파트,경북 경주시 한빛길20번길 43,https://map.naver.com/p/entry/place/15740887,35.8551404,129.2038249,adopt
경주읍성,경북 경주시 동문로 31,https://map.naver.com/p/entry/place/1981648180,35.8464404,129.213725,adopt
한국수력원자력주식회사,경북 경주시 문무대왕면 불국로 1655,https://map.naver.com/p/entry/place/11869988,35.7940592,129.3913186,adopt
감포항,경북 경주시 감포읍,https://map.naver.com/p/entry/place/21323669,35.806714,129.5055655,adopt
나정감포모래해변,경북 경주시 감포읍 동해안로 1915,https://map.naver.com/p/entry/place/13491730,35.7836413,129.491341,adopt
읍천항 등대,경북 경주시 양남면 읍천리 195-18,https://map.naver.com/p/entry/place/2142086183,35.6902711,129.4762748,adopt
시옌 구월점,인천 남동구 인주대로 560,https://map.naver.com/p/entry/place/155248925,37.4498458,126.6991419,adopt
에이알센트레,서울 금천구 벚꽃로 286,https://map.naver.com/p/entry/place/1754840420,37.4803344,126.8841305,adopt
여의도 IFC,서울 영등포구 국제금융로 10,https://map.naver.com/p/entry/place/1591620827,37.5248506,126.9255781,adopt
국립서울현충원,서울 동작구 현충로 210,https://map.naver.com/p/entry/place/19030350,37.5036228,126.974068,adopt
전국은행협회,서울 중구 명동11길 19,https://map.naver.com/p/entry/place/1808448216,37.565024,126.9854774,adopt
이앤갤러리,서울 종로구 평창길 224,https://map.naver.com/p/entry/place/603799070,37.6131653,126.9707769,adopt
반포한강공원,서울 서초구 한강남자전거길 2262,https://map.naver.com/p/entry/place/18758113,37.5125014,127.0002012,adopt
하이파킹 청담디자이너크럽 주차장,서울 강남구 선릉로152길 11,https://map.naver.com/p/entry/place/1276684758,37.5243878,127.0403181,adopt
일산벨라시타,경기 고양시 일산동구 강송로 33,https://map.naver.com/p/entry/place/1778761196,37.6420594,126.7914711,adopt
세븐일레븐 평택고덕산업단지점,경기 평택시 고덕면 고덕여염11길 14,https://map.naver.com/p/entry/place/1587768212,37.0446084,127.0527707,adopt
경천섬공원,경북 상주시 중동면 오상리,https://map.naver.com/p/entry/place/1165558222,36.4395483,128.2593419,adopt
대구이월드,대구 달서구 두류공원로 200,https://map.naver.com/p/entry/place/769515371,35.8540742,128.5647169,adopt
83타워,대구 달서구 두류공원로 200,https://map.naver.com/p/entry/place/16370069,35.8527285,128.566894,adopt
성일아파트301동,인천 부평구 수변로52번길 6,https://map.naver.com/p/entry/place/1020609512,37.4909,126.7414381,adopt
마라탕,서울 종로구 성균관로 15-2,https://map.naver.com/p/entry/place/2091831481,37.5837566,127.0022923,adopt
카페낙타,서울 종로구 낙산5길 51,https://map.naver.com/p/entry/place/1184081029,37.5782559,127.0115967,adopt
정릉골,서울 성북구 솔샘로15가길 50-4,https://map.naver.com/p/entry/place/1158302572,37.6094931,127.0079248,adopt
이집트경양식,인천 제물포구 우현로67번길 13,https://map.naver.com/p/entry/place/686603615,37.4737452,126.629291,adopt
트라이보올,인천 연수구 인천타워대로 250,https://map.naver.com/p/entry/place/33706774,37.3941816,126.6349799,adopt
벨라45컨트리클럽,강원 횡성군 서원면 창촌리 산132,https://map.naver.com/p/entry/place/1853615582,37.4778296,127.8561667,adopt
아이스크림스토리 유성점,대전 유성구 유성대로668번길 81,https://map.naver.com/p/entry/place/1140875784,36.352286,127.3341123,adopt
새롬고등학교,세종 새롬서로 68,https://map.naver.com/p/entry/place/1768474285,36.4865673,127.2491305,adopt
도시상징광장,세종 나성동 840,https://map.naver.com/p/entry/place/1864219181,36.4860956,127.2641053,adopt
마포월드컵공영주차장,서울 마포구 상암동 1625,https://map.naver.com/p/entry/place/2142041324,37.5749509,126.8989092,adopt
CJ ENM 엔터테인먼트,서울 마포구 상암산로 66,https://map.naver.com/p/entry/place/35597631,37.5786756,126.8916082,adopt
신세계백화점,서울 중구 충무로1가 52-4,https://map.naver.com/p/entry/place/12134149,37.5609578,126.9811163,adopt
도성사,경기 포천시 화현면 화동로 548-47,https://map.naver.com/p/entry/place/12200324,37.9142621,127.3169363,adopt
세이지우드 홍천,강원 홍천군 두촌면 괘석리 708,https://map.naver.com/p/entry/place/1194921077,37.8859653,128.1186712,adopt
신송센타빌딩,서울 영등포구 여의나루로 57,https://map.naver.com/p/entry/place/19000977,37.523015,126.9256276,adopt
노량대교 아래,서울 동작구 흑석동 1-4,https://map.naver.com/p/entry/place/19028473,37.5147687,126.954494,adopt
건국빌딩,서울 종로구 인사동4길 17,https://map.naver.com/p/entry/place/1732221375,37.5735102,126.9872995,adopt
한신한진아파트209동,서울 성북구 성북로4길 52,https://map.naver.com/p/entry/place/1634307113,37.5961756,127.0120568,adopt
노량진역,서울 동작구 노량진로 151,https://map.naver.com/p/entry/place/1377586972,37.5140271,126.9430469,adopt
영동대교,서울 강남구 청담동 340,https://map.naver.com/p/entry/place/806087730,37.5261629,127.0552463,adopt
삼목선창장,인천 영종구 운서동 2508-30,https://map.naver.com/p/entry/place/38300930,37.499917,126.4524999,adopt
롯데프리미엄아울렛 파주점,경기 파주시 문발로 284,https://map.naver.com/p/entry/place/34217248,37.7183014,126.6928261,adopt
제주하영,경기 고양시 일산동구 동국로 157,https://map.naver.com/p/entry/place/38704657,37.6850006,126.8060182,adopt
방아머리로,경기 안산시 단원구 대부북동,https://map.naver.com/p/entry/place/1280587154,37.2836881,126.5763239,adopt
돌하루방 미술관,제주 제주시 조천읍 북촌서1길 70,https://map.naver.com/p/entry/place/10983870,33.5388536,126.6888142,adopt
한도교,제주 서귀포시 성산읍 성산리 400-18,https://map.naver.com/p/entry/place/17076495,33.4687683,126.9269648,adopt
행운맨션,경기 성남시 중원구 희망로375번길 22,https://map.naver.com/p/entry/place/19222787,37.4363406,127.1617861,adopt
서강대교,서울 영등포구 여의도동,https://map.naver.com/p/entry/place/18999808,37.5378529,126.9255699,adopt
플레르다솔,서울 송파구 삼전로 85,https://map.naver.com/p/entry/place/1241257286,37.50619,127.0893035,adopt
웨스턴빌리프,경기 고양시 일산동구 정발산로 24 3차 9층,https://map.naver.com/p/entry/place/757968614,37.6550408,126.7731051,adopt
사랑의전원마을,경기 고양시 덕양구 통일로214번안길 12-5,https://map.naver.com/p/entry/place/19407636,37.656025,126.8997889,adopt
에어로피스,경기 김포시 대곶면 천호로 210,https://map.naver.com/p/entry/place/20264319,37.6182202,126.5757877,adopt
고베하우스,경기 안양시 동안구 관평로176번길 10,https://map.naver.com/p/entry/place/37191584,37.3927508,126.9611313,adopt
광주공원묘원,경기 광주시 매산동 산 30-5,https://map.naver.com/p/entry/place/37446160,37.3457585,127.2740739,adopt
마마티라,강원 삼척시 수로부인길 453,https://map.naver.com/p/entry/place/1711463158,37.4732015,129.165299,adopt
런던아이,"Victoria Embankment, London SW1A 2JH 영국",https://map.naver.com/p/entry/place/13100224,37.5606897,127.0820737,adopt
산장,서울 마포구 와우산로 42,https://map.naver.com/p/entry/place/13101696,37.5506501,126.9235267,adopt
서울성모병원,서울 서초구 반포대로 222,https://map.naver.com/p/entry/place/18762622,37.502033,127.0035167,adopt
용산2가동주민센터,서울 용산구 신흥로 90,https://map.naver.com/p/entry/place/11813733,37.5461327,126.9855776,adopt
연희숲속쉼터,서울 서대문구 연희동 2-75,https://map.naver.com/p/entry/place/1965720669,37.5802993,126.9390247,adopt
서울고속버스터미널,서울 서초구 신반포로 194,https://map.naver.com/p/entry/place/1173901494,37.5063784,127.0076787,adopt
인천역,인천 제물포구 제물량로 269,https://map.naver.com/p/entry/place/1109621647,37.4757376,126.6172525,adopt
부남해변,강원 삼척시 근덕면 부남리,https://map.naver.com/p/entry/place/19596946,37.3585792,129.24915,adopt
미포방파제,부산 해운대구 달맞이길62번길 50-1,https://map.naver.com/p/entry/place/37825363,35.1576899,129.1712349,adopt
영도,부산 영도구,https://map.naver.com/p/entry/place/36072682,35.0805433,129.0639264,adopt
도화소어린이공원,서울 마포구 토정로37길 22,https://map.naver.com/p/entry/place/18767865,37.5411832,126.9455471,adopt
재인폭포,경기 연천군 연천읍 부곡리 산 235,https://map.naver.com/p/entry/place/36252786,38.0746582,127.142075,adopt
"쉼, 어묵 그리고 한잔 술 덕이점",경기 고양시 일산서구 하이파크3로 23-3,https://map.naver.com/p/entry/place/1614340530,37.6935096,126.7533949,adopt
행복한체험캠핑장,경기 김포시 금포로 1196,https://map.naver.com/p/entry/place/1718144774,37.6512549,126.7010575,adopt
고인돌수석민속관,경기 광명시 광명로 651,https://map.naver.com/p/entry/place/1698590911,37.4586982,126.8445374,adopt
백빈건널목,서울 용산구 한강로3가 40-1007,https://map.naver.com/p/entry/place/2145624674,37.5251157,126.960784,adopt
아차산지하차도,서울 광진구 광장동 399-12,https://map.naver.com/p/entry/place/1873805850,37.5473849,127.0975501,adopt
비스타워커힐,서울 광진구 워커힐로 177,https://map.naver.com/p/entry/place/695321679,37.5542813,127.1111669,adopt
역삼빌딩,서울 강남구 테헤란로 205,https://map.naver.com/p/entry/place/254603085,37.5034666,127.0396055,adopt
장승백이전통시장,인천 남동구 장승로 17,https://map.naver.com/p/entry/place/13345708,37.4460879,126.735784,adopt
역무선방파제등대,인천 제물포구 연안동 82-11,https://map.naver.com/p/entry/place/1028668896,37.45445,126.5912448,adopt
동국빌리지,인천 제물포구 신포로35번길 54,https://map.naver.com/p/entry/place/16573819,37.4734,126.6235803,adopt
알짜마트,인천 미추홀구 경인로 51,https://map.naver.com/p/entry/place/1171689757,37.4647065,126.6486359,adopt
한류월드로(2),경기 고양시 일산동구 장항동 1770,https://map.naver.com/p/entry/place/19048856,37.6477061,126.7564178,adopt
무궁화로,경기 고양시 일산동구 무궁화로 11,https://map.naver.com/p/entry/place/20973429,37.6715184,126.7826346,adopt
라센트라,경기 용인시 처인구 이동읍 기흥단지로 579-1,https://map.naver.com/p/entry/place/1953972467,37.2245931,127.1562279,adopt
블루포트 장안대학교점,경기 화성시 효행구 봉담읍 삼천병마로 1182,https://map.naver.com/p/entry/place/1122795491,37.2137032,126.948035,adopt
1955 그로서리아,서울 중구 동호로 287,https://map.naver.com/p/entry/place/1216812929,37.5602762,127.0023153,adopt
서산동부시장,충남 서산시 시장3길 7-6,https://map.naver.com/p/entry/place/13346519,36.7823722,126.455736,adopt
전남대학교,전남광주통합특별시 북구 용봉로 77,https://map.naver.com/p/entry/place/11591626,35.1778193,126.9080453,adopt
광주극장,전남광주통합특별시 동구 충장로5가 62-2,https://map.naver.com/p/entry/place/11830496,35.1498538,126.9123795,adopt
벌교버스공용터미널,전남광주통합특별시 보성군 벌교읍 조정래길 2-8,https://map.naver.com/p/entry/place/11566579,34.8482606,127.3507709,adopt
장환마을,전남광주통합특별시 장흥군 관산읍 고마장환길 542,https://map.naver.com/p/entry/place/17038600,34.5658387,126.9990282,adopt
주교좌계산대성당,대구 중구 서성로 10,https://map.naver.com/p/entry/place/12197472,35.8679331,128.5878604,adopt
현대맨션1차 105동,제주 서귀포시 신서귀로 10,https://map.naver.com/p/entry/place/1178456794,33.2493788,126.5113803,adopt
NC백화점,서울 강서구 등촌동 689,https://map.naver.com/p/entry/place/18926668,37.5599572,126.8405062,adopt
중앙공인중개사사무소,서울 마포구 양화로7길 20,https://map.naver.com/p/entry/place/2045231240,37.5539425,126.913352,adopt
해담는다리,서울 서대문구 불광천길 159,https://map.naver.com/p/entry/place/18759291,37.5824085,126.9087506,adopt
신세계백화점,서울 중구 소공로 63,https://map.naver.com/p/entry/place/1105054687,37.5609695,126.9811547,adopt
잠실롯데백화점,서울 송파구 올림픽로 300,https://map.naver.com/p/entry/place/1816452175,37.5121487,127.0993579,adopt
마포대교,서울 영등포구 여의도동 84-10,https://map.naver.com/p/entry/place/18999832,37.5340684,126.9375033,adopt
이음더플레이스,서울 종로구 북촌로11나길 21,https://map.naver.com/p/entry/place/1139777754,37.5819372,126.9822469,adopt
광희문,서울 중구 광희동2가 106,https://map.naver.com/p/entry/place/19796534,37.5643526,127.0100059,adopt
